ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
6513,Zombie Bro,Top Hat,None,Sus Eyes,None,Ninja Mask,Purple Navy,42.06458421,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
216,Different Bro,Cat Ear,Gray Shirt,Sleepy Eyes,None,Ninja Mask,Rose Taupe,42.0534141,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6583,Zombie Bro,Top Hat,Blue Puffer Jacket,Normal Eyes,Thug Life Glass,Beard,Rose Taupe,42.00478001,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5613,Mummy Bro,Headphone,Normal Jacket,Happy Eyes,Golden Glasses,Gum,Dark Lavender,41.94976242,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6540,Zombie Bro,Naruto Headband,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,41.83633279,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1954,Different Bro,New Idea,Red Shirt,Normal Eyes,Vision Pro,None,Camouflage Green,41.81794962,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6486,Zombie Bro,Headphone,Normal Jacket,Normal Eyes,Dbz Glass,None,Middle Green,41.60150961,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6635,Zombie Bro,Fez,Normal Jacket,No Sleep,Thug Life Glass,None,Rose Taupe,41.52226768,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2333,Different Bro,New Idea,Ken's Jacket,Happy Eyes,Vision Pro,None,Dark Lavender,41.35580025,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
964,Bro,Backwards Cap,Warm Coat,Normal Eyes,None,Cigarette,Rose Taupe,41.34116808,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
544,Bro,New Idea,Purple Bomber,Normal Eyes,Vision Pro,None,Purple Navy,41.31144812,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6483,Zombie Bro,Fez,Ken's Jacket,Normal Eyes,Thug Life Glass,None,Rose Taupe,41.30521708,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6485,Zombie Bro,Russian Hat,Pepe Shirt,Sleepy Eyes,None,Throwup,Rose Taupe,41.10923383,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
246,Bro,New Idea,White Striped Shirt,Normal Eyes,Vision Pro,None,Rose Taupe,40.88964971,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2487,Bro,Naruto Headband,None,Sleepy Eyes,White Glass,Gum,Dark Lavender,40.81093782,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1658,Different Bro,New Idea,Warm Coat,Sus Eyes,Vision Pro,None,Camouflage Green,40.810084,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
687,Bro,Army Helmet,None,T800,None,None,Middle Green,40.75659097,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6392,Robo Bro,Blond Hair,Suit,Happy Eyes,Dbz Glass,None,Camouflage Green,40.73432342,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6343,Robo Bro,Army Helmet,None,T800,None,None,Camouflage Green,40.71674171,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6107,Robo Bro,Folded Brim,Gray Shirt,No Sleep,Laser Glass,Throwup,Russian Green,40.70027057,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3829,Bro,New Idea,Tank Top,Sus Eyes,Vision Pro,None,Dark Lavender,40.68408258,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5467,Mummy Bro,Headphone,Normal Jacket,Wtf Eyes,None,Cigarette,Teal Blue,40.64140048,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6199,Robo Bro,Naruto Headband,White Puffer Jacket,Normal Eyes,None,Ninja Mask,Middle Green,40.42467988,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1075,Different Bro,Bandana,Red Shirt,Normal Eyes,Dbz Glass,Old Wise Man Mustache,Camouflage Green,40.41286211,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1265,Bro,Fez,Winter Soldier,Wtf Eyes,Flattened,Beard,Dark Lavender,40.39748669,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4951,Different Bro,Split Hair,White Puffer Jacket,No Sleep,White Glass,Old Wise Man Mustache,Dark Lavender,40.37627962,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5973,Robo Bro,Headphone,Woolen Shirt,No Sleep,Golden Glasses,None,Middle Green,40.28282111,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
581,Different Bro,Army Helmet,None,Normal Eyes,Dbz Glass,None,Rose Taupe,40.22999293,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5366,Mummy Bro,Purple Bandana,Thug Jacket,T800,Golden Monocle,None,Camouflage Green,40.20962201,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6471,Zombie Bro,Flat Top Hairstyle,None,Normal Eyes,Thug Life Glass,Throwup,Rose Taupe,40.20666575,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5445,Mummy Bro,Army Helmet,Gray Shirt,Normal Eyes,None,Gum,Rose Taupe,40.15358858,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2336,Bro,Naruto Headband,Normal Jacket,Happy Eyes,Golden Glasses,None,Purple Navy,40.10970762,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3560,Different Bro,None,Roman Kind Robe,Normal Eyes,None,Old Wise Man Mustache,Rose Taupe,40.07872422,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
548,Bro,Bandana,Purple Bomber,Sleepy Eyes,3D Glass,Pipe,Dark Lavender,40.04536202,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6606,Zombie Bro,Derby Hat,None,Normal Eyes,None,Throwup,Purple Navy,39.87321741,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6529,Zombie Bro,None,Red Shirt,Happy Eyes,Gojo Satoru,Cigarette,Rose Taupe,39.82789291,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2469,Bro,Cat Ear,Dutch White Robe,Normal Eyes,3D Glass,None,Middle Green,39.70254061,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6409,Robo Bro,Head Band,Suit,Wtf Eyes,Thug Life Glass,None,Middle Green,39.69823957,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4543,Bro,Derby Hat,Tank Top,Sleepy Eyes,White Glass,Old Wise Man Mustache,Purple Navy,39.60614251,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6638,Zombie Bro,Headphone,Pepe Shirt,Sus Eyes,Flattened,None,Rose Taupe,39.535781,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6525,Zombie Bro,Headphone,None,Wtf Eyes,None,None,Purple Navy,39.50977205,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6647,Zombie Bro,Old School Helmet,Red Shirt,Normal Eyes,White Glass,Big Mustache,Purple Navy,39.46142541,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6636,Zombie Bro,Headphone,None,No Sleep,Thug Life Glass,Mask,Purple Navy,39.43785353,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6534,Zombie Bro,Brown Hat,None,Normal Eyes,Flattened,Throwup,Middle Green,39.4337407,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6490,Zombie Bro,Derby Hat,Normal Jacket,Normal Eyes,None,Throwup,Middle Green,39.4303215,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6578,Zombie Bro,Headphone,Dutch White Robe,Normal Eyes,None,None,Rose Taupe,39.36902499,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1346,Different Bro,Bucket Hat,Roman Kind Robe,Sleepy Eyes,None,Pipe,Middle Green,39.318819,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4187,Different Bro,None,Normal Jacket,Normal Eyes,Vision Pro,Big Mustache,Purple Navy,39.29738763,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6570,Zombie Bro,Blue Cap,Gray Shirt,Normal Eyes,None,Throwup,Rose Taupe,39.27090494,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5125,Mummy Bro,Top Hat,White Puffer Jacket,Small Eyes,None,Pipe,Middle Green,39.15093404,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4740,Different Bro,Brown Hat,Suit,Wtf Eyes,None,None,Purple Navy,39.14817756,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6480,Zombie Bro,Blue Cap,Ken's Jacket,Happy Eyes,Nerd,Throwup,Purple Navy,39.10140979,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6503,Zombie Bro,Derby Hat,Gray Shirt,T800,None,Beard,Purple Navy,39.09892185,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
889,Different Bro,Old Bucket Hat,Jedi Robe,Small Eyes,White Glass,Pipe,Rose Taupe,39.0833987,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6477,Zombie Bro,Derby Hat,Normal Jacket,Small Eyes,Thug Life Glass,Cigarette,Middle Green,38.9182228,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6632,Zombie Bro,Brown Hat,Jedi Robe,Normal Eyes,Dbz Glass,Big Mustache,Rose Taupe,38.90074782,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
684,Different Bro,Bandana,Suit,Wtf Eyes,None,None,Dark Lavender,38.89187668,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3399,Bro,None,Roman Kind Robe,Normal Eyes,None,Pipe,Rose Taupe,38.83309571,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4991,Bro,Backwards Cap,Tank Top,Normal Eyes,Thug Life Glass,Ninja Mask,Rose Taupe,38.82480457,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4909,Bro,Kermit Hat,None,Normal Eyes,Vision Pro,None,Dark Lavender,38.80611827,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
808,Bro,Blond Hair,Light Brown Fash Hoodie,T800,None,Pipe,Camouflage Green,38.77099832,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6470,Zombie Bro,None,None,Wtf Eyes,None,Cigarette,Middle Green,38.72720849,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5553,Mummy Bro,Arabian Robe,Gray Shirt,T800,Golden Monocle,None,Russian Green,38.62977815,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6605,Zombie Bro,Headphone,Blue Puffer Jacket,Sleepy Eyes,Thug Life Glass,None,Middle Green,38.62007223,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6219,Robo Bro,Cat Ear,None,Normal Eyes,None,Gum,Teal Blue,38.60566462,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
881,Different Bro,Headphone,Warm Coat,Happy Eyes,Golden Glasses,None,Middle Green,38.59903312,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6502,Zombie Bro,Headphone,Jedi Robe,Small Eyes,None,None,Purple Navy,38.59685092,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1466,Different Bro,Backwards Cap,Purple Bomber,Normal Eyes,None,Ninja Mask,Dark Lavender,38.57380568,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1208,Bro,Top Hat,Winter Soldier,Wtf Eyes,Golden Glasses,Orc Teeth,Dark Lavender,38.56793842,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5882,Robo Bro,None,Normal Jacket,Wtf Eyes,Dbz Glass,Pipe,Russian Green,38.53397964,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6282,Robo Bro,Cat Ear,Blue Puffer Jacket,Happy Eyes,None,Gum,Camouflage Green,38.48201461,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6626,Zombie Bro,Headphone,Gray Shirt,Normal Eyes,None,None,Rose Taupe,38.34527867,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3848,Different Bro,Cat Ear,None,Happy Eyes,3D Glass,None,Rose Taupe,38.28064672,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1439,Different Bro,Sheriff Hat,None,Small Eyes,3D Glass,Pipe,Rose Taupe,38.24864955,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1772,Bro,Backwards Cap,Warm Coat,Normal Eyes,Golden Glasses,None,Camouflage Green,38.24120553,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5724,Mummy Bro,Bandana,Fur Coat,T800,Thug Life Glass,Pipe,Teal Blue,38.20612125,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6584,Zombie Bro,Headphone,Warm Coat,Normal Eyes,Eye Patch,None,Rose Taupe,38.1155661,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6628,Zombie Bro,None,Thug Jacket,Normal Eyes,Nerd,Cigarette,Middle Green,38.10128147,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6634,Zombie Bro,Arabian Robe,Normal Jacket,No Sleep,None,Cigarette,Purple Navy,38.08613064,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4140,Bro,Derby Hat,Grey Zipper Hoodie,Wtf Eyes,None,Old Wise Man Mustache,Rose Taupe,38.0656285,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6504,Zombie Bro,Kermit Hat,Normal Jacket,Normal Eyes,None,Gum,Purple Navy,37.97226394,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6499,Zombie Bro,Headphone,White Striped Shirt,Small Eyes,None,None,Rose Taupe,37.96753782,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6187,Robo Bro,Fez,None,Normal Eyes,Thug Life Glass,Gum,Dark Lavender,37.91201413,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6027,Robo Bro,Headphone,None,T800,White Glass,None,Rose Taupe,37.86897009,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4856,Bro,Army Helmet,None,Wtf Eyes,None,None,Rose Taupe,37.73381304,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6543,Zombie Bro,Old Bucket Hat,Winter Soldier,Sus Eyes,None,Cigarette,Purple Navy,37.62758815,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5533,Mummy Bro,Head Band,Golden Jacket,T800,None,Pipe,Middle Green,37.57433556,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6395,Robo Bro,Bandana,Suit,Happy Eyes,Nerd,Oni Mask,Dark Lavender,37.52753267,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6177,Robo Bro,Flat Top Hairstyle,Suit,Sus Eyes,None,None,Middle Green,37.47785801,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3824,Bro,Army Helmet,Thug Jacket,Normal Eyes,None,None,Dark Lavender,37.43836962,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5997,Robo Bro,Cat Ear,Yellow Shirt,Normal Eyes,Thug Life Glass,None,Purple Navy,37.42136864,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2358,Bro,Backwards Cap,White Puffer Jacket,Normal Eyes,None,Beard,Middle Green,37.34107233,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6527,Zombie Bro,None,None,Normal Eyes,None,Cigarette,Rose Taupe,37.30646936,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
659,Bro,Army Helmet,Normal Jacket,Wtf Eyes,None,None,Purple Navy,37.29091714,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6406,Robo Bro,Folded Brim,Suit,Sleepy Eyes,None,None,Purple Navy,37.27116186,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
586,Different Bro,Sheriff Hat,Woolen Shirt,Small Eyes,Golden Glasses,Cigarette,Camouflage Green,37.25796782,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3391,Different Bro,Backwards Cap,White Puffer Jacket,Normal Eyes,Nerd,Big Mustache,Purple Navy,37.23468594,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4527,Different Bro,Purple Bandana,Suit,Sleepy Eyes,None,None,Rose Taupe,37.2009049,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2965,Different Bro,Army Helmet,None,Sus Eyes,Thug Life Glass,None,Rose Taupe,37.19937253,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4343,Bro,None,Normal Soldier Outfit,Wtf Eyes,Gojo Satoru,Pipe,Dark Lavender,37.16574249,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
983,Different Bro,Afro,Black Shirt,Normal Eyes,Dbz Glass,Pipe,Rose Taupe,37.03034887,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6521,Zombie Bro,Blond Hair,Normal Jacket,Normal Eyes,None,Cigarette,Middle Green,36.96809501,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6604,Zombie Bro,None,Blue Puffer Jacket,Normal Eyes,Nerd,Cigarette,Middle Green,36.95578399,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5450,Mummy Bro,Backwards Cap,Normal Jacket,Wtf Eyes,None,Ninja Mask,Middle Green,36.90743102,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6549,Zombie Bro,None,Normal Jacket,Normal Eyes,Eye Mask,Cigarette,Purple Navy,36.81079824,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2073,Bro,None,Suit,Small Eyes,None,None,Camouflage Green,36.78360159,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4945,Different Bro,Cat Ear,White Puffer Jacket,Small Eyes,White Glass,None,Rose Taupe,36.72463061,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
626,Bro,None,Warm Coat,Normal Eyes,Vision Pro,Gum,Rose Taupe,36.70359841,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1799,Different Bro,Top Hat,None,Normal Eyes,Laser Glass,Orc Teeth,Middle Green,36.65130752,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5092,Bro,Slick Back Hair,Suit,Small Eyes,Flattened,None,Dark Lavender,36.64261384,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
944,Different Bro,Army Helmet,Red Shirt,Sleepy Eyes,Flattened,None,Camouflage Green,36.64171454,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4038,Different Bro,Flat Cap,Red Shirt,Normal Eyes,None,Old Wise Man Mustache,Camouflage Green,36.63687559,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3122,Bro,None,Suit,Small Eyes,Flattened,None,Middle Green,36.60240266,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5876,Robo Bro,Cat Ear,Black Shirt,T800,Nerd,None,Middle Green,36.59160935,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6487,Zombie Bro,Purple Bandana,Red Shirt,Normal Eyes,Thug Life Glass,Ninja Mask,Purple Navy,36.58666656,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
426,Different Bro,Army Helmet,Gray Shirt,Sus Eyes,None,None,Dark Lavender,36.57328675,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6614,Zombie Bro,Cowboy Hat,None,Wtf Eyes,None,Low Beard,Purple Navy,36.56778216,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1708,Bro,Purple Bandana,Red Shirt,Normal Eyes,None,Old Wise Man Mustache,Purple Navy,36.55680088,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6473,Zombie Bro,None,Normal Jacket,Sleepy Eyes,None,Cigarette,Purple Navy,36.53248301,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1837,Bro,Army Helmet,Tank Top,Normal Eyes,None,Oni Mask,Dark Lavender,36.46943884,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2267,Different Bro,Brown Hat,Grey Zipper Hoodie,Sus Eyes,None,Old Wise Man Mustache,Rose Taupe,36.39057868,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
345,Bro,Blue Cap,Roman Kind Robe,Wtf Eyes,Thug Life Glass,Cigarette,Camouflage Green,36.38472432,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6188,Robo Bro,None,Suit,Happy Eyes,Nerd,None,Russian Green,36.34394567,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
401,Bro,Army Helmet,White Puffer Jacket,Normal Eyes,None,None,Dark Lavender,36.25582878,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
61,Bro,None,None,Normal Eyes,Vision Pro,Mustache,Purple Navy,36.25213229,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2633,Different Bro,Top Hat,Warm Coat,Normal Eyes,Eye Mask,Cigarette,Dark Lavender,36.22908896,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1973,Bro,Slick Back Hair,Thug Jacket,Wtf Eyes,None,Pipe,Dark Lavender,36.2268591,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1721,Different Bro,Army Helmet,White Puffer Jacket,Normal Eyes,None,None,Purple Navy,36.21737521,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
236,Different Bro,Backwards Cap,Red Shirt,Wtf Eyes,Flattened,Mustache,Dark Lavender,36.21473363,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
617,Bro,Russian Hat,None,Wtf Eyes,Eye Mask,Pipe,Purple Navy,36.19660053,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4834,Different Bro,Army Helmet,Coat,Normal Eyes,None,None,Rose Taupe,36.14738512,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3242,Different Bro,Backwards Cap,Thug Jacket,Normal Eyes,None,Gas Mask,Camouflage Green,36.14667368,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4242,Bro,Army Helmet,Warm Coat,Normal Eyes,None,None,Rose Taupe,36.1421712,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
371,Different Bro,Army Helmet,None,Sleepy Eyes,Eye Patch,None,Middle Green,36.14096579,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
955,Different Bro,Army Helmet,Purple Bomber,Sleepy Eyes,Flattened,None,Camouflage Green,36.09675947,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
172,Different Bro,Army Helmet,White Striped Shirt,Happy Eyes,None,None,Middle Green,36.08380219,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4548,Different Bro,Army Helmet,Black Shirt,Normal Eyes,None,None,Purple Navy,36.08004347,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3041,Bro,Old School Helmet,Normal Soldier Outfit,Wtf Eyes,Laser Glass,Big Mustache,Middle Green,36.0323265,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
203,Different Bro,Cat Ear,Winter Soldier,Happy Eyes,Dbz Glass,None,Dark Lavender,35.97320221,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6003,Robo Bro,Cowboy Hat,Light Brown Fash Hoodie,Happy Eyes,Golden Glasses,None,Rose Taupe,35.92934325,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6651,Zombie Bro,Flat Cap,Normal Jacket,Wtf Eyes,None,Ninja Mask,Middle Green,35.92132297,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3861,Bro,Cowboy Hat,Thug Jacket,Sus Eyes,None,Big Mustache,Dark Lavender,35.9067705,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
757,Bro,Kermit Hat,Winter Soldier,Normal Eyes,White Glass,Beard,Dark Lavender,35.87984383,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4128,Bro,Army Helmet,Tank Top,Happy Eyes,None,None,Camouflage Green,35.87426796,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5993,Robo Bro,Old Bucket Hat,None,Wtf Eyes,None,Pipe,Teal Blue,35.85347166,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5353,Mummy Bro,Arabian Robe,Ken's Jacket,Normal Eyes,Dbz Glass,Pipe,Teal Blue,35.81035341,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
505,Different Bro,Split Hair,None,Normal Eyes,3D Glass,Throwup,Middle Green,35.79788596,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5871,Robo Bro,Sheriff Hat,Suit,Sus Eyes,None,None,Purple Navy,35.7913669,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2121,Different Bro,Mexican Hat,Gray Shirt,Normal Eyes,None,Pipe,Dark Lavender,35.7811461,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
497,Different Bro,Russian Hat,Black Shirt,Happy Eyes,None,Old Wise Man Mustache,Purple Navy,35.77624003,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2683,Different Bro,Folded Brim,Coat,Wtf Eyes,None,Pipe,Camouflage Green,35.7200382,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4877,Bro,Bucket Hat,Winter Soldier,T800,Vision Pro,None,Camouflage Green,35.68750305,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4927,Different Bro,Old School Helmet,Tank Top,Wtf Eyes,None,Pipe,Purple Navy,35.67286347,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1763,Bro,Blonde Hair,Warm Coat,T800,Vision Pro,None,Rose Taupe,35.66523253,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5360,Mummy Bro,Slick Back Hair,Coat,T800,None,Pipe,Russian Green,35.64886316,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5529,Mummy Bro,Top Hat,Gray Shirt,No Sleep,None,Cigarette,Dark Lavender,35.57985222,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1034,Bro,None,Gray Shirt,Wtf Eyes,Laser Glass,Ninja Mask,Rose Taupe,35.56131015,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
851,Bro,Flat Cap,White Striped Shirt,Normal Eyes,Flattened,Old Wise Man Mustache,Camouflage Green,35.52737676,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6301,Robo Bro,Fez,Blue Puffer Jacket,T800,None,None,Dark Lavender,35.52048602,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1761,Different Bro,Cowboy Hat,None,Sus Eyes,Golden Glasses,None,Camouflage Green,35.49426122,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
