ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
6141,Robo Bro,New Idea,Dutch White Robe,Normal Eyes,Vision Pro,None,Purple Navy,41.77252898,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3205,Bro,Safety Helmet,Tank Top,Sleepy Eyes,None,None,Camouflage Green,41.65017256,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6661,Zombie Bro,Headphone,Light Brown Fash Hoodie,Normal Eyes,White Glass,None,Middle Green,41.62290582,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3898,Bro,None,None,Wtf Eyes,Golden Monocle,None,Middle Green,41.60037671,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
501,Bro,Blond Hair,None,One Eye,Flattened,None,Camouflage Green,41.57216167,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1440,Bro,Afro,Fur Coat,Sus Eyes,Golden Monocle,None,Rose Taupe,41.49314687,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
962,Bro,Headphone,Normal Jacket,Sus Eyes,None,Old Wise Man Mustache,Camouflage Green,41.41316663,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1954,Different Bro,New Idea,Red Shirt,Normal Eyes,Vision Pro,None,Camouflage Green,41.36768388,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5125,Mummy Bro,Top Hat,White Puffer Jacket,Small Eyes,None,Pipe,Middle Green,41.35921695,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2741,Bro,Slick Back Hair,Tank Top,Wtf Eyes,Golden Monocle,None,Dark Lavender,41.29750258,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6638,Zombie Bro,Headphone,Pepe Shirt,Sus Eyes,Flattened,None,Rose Taupe,41.24782675,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6583,Zombie Bro,Top Hat,Blue Puffer Jacket,Normal Eyes,Thug Life Glass,Beard,Rose Taupe,41.21452715,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
964,Bro,Backwards Cap,Warm Coat,Normal Eyes,None,Cigarette,Rose Taupe,41.20743642,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6513,Zombie Bro,Top Hat,None,Sus Eyes,None,Ninja Mask,Purple Navy,41.20434109,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3712,Different Bro,None,Red Shirt,Sus Eyes,Golden Monocle,None,Dark Lavender,41.05093122,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6387,Robo Bro,Brown Hat,None,Small Eyes,Golden Monocle,None,Teal Blue,41.05000752,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5933,Robo Bro,Blond Hair,Normal Jacket,No Sleep,Golden Monocle,None,Purple Navy,40.99141117,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
791,Bro,Russian Hat,None,Sleepy Eyes,Golden Monocle,None,Middle Green,40.98642973,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3514,Different Bro,Flat Cap,None,Happy Eyes,Golden Monocle,None,Dark Lavender,40.89635198,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2333,Different Bro,New Idea,Ken's Jacket,Happy Eyes,Vision Pro,None,Dark Lavender,40.87329599,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
892,Different Bro,Flat Cap,White Striped Shirt,Small Eyes,Golden Monocle,None,Rose Taupe,40.86542732,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
544,Bro,New Idea,Purple Bomber,Normal Eyes,Vision Pro,None,Purple Navy,40.85781093,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6107,Robo Bro,Folded Brim,Gray Shirt,No Sleep,Laser Glass,Throwup,Russian Green,40.76749762,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6299,Robo Bro,Folded Brim,Black Shirt,Normal Eyes,Golden Monocle,None,Rose Taupe,40.76234076,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
687,Bro,Army Helmet,None,T800,None,None,Middle Green,40.73862176,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6343,Robo Bro,Army Helmet,None,T800,None,None,Camouflage Green,40.71674171,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6540,Zombie Bro,Naruto Headband,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,40.64273063,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6075,Robo Bro,Old Bucket Hat,None,Sleepy Eyes,Golden Monocle,None,Rose Taupe,40.63714452,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6635,Zombie Bro,Fez,Normal Jacket,No Sleep,Thug Life Glass,None,Rose Taupe,40.63037171,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6175,Robo Bro,Afro,None,Sus Eyes,Golden Monocle,None,Teal Blue,40.58777233,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5724,Mummy Bro,Bandana,Fur Coat,T800,Thug Life Glass,Pipe,Teal Blue,40.57551745,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1799,Different Bro,Top Hat,None,Normal Eyes,Laser Glass,Orc Teeth,Middle Green,40.5185307,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6392,Robo Bro,Blond Hair,Suit,Happy Eyes,Dbz Glass,None,Camouflage Green,40.50434866,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5790,Mummy Bro,Slick Back Hair,Golden Jacket,Normal Eyes,None,Pipe,Middle Green,40.50389512,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
824,Different Bro,Blue Cap,None,Normal Eyes,Golden Monocle,None,Middle Green,40.46892113,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
246,Bro,New Idea,White Striped Shirt,Normal Eyes,Vision Pro,None,Rose Taupe,40.44177093,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2487,Bro,Naruto Headband,None,Sleepy Eyes,White Glass,Gum,Dark Lavender,40.42572581,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4240,Bro,Afro,Warm Coat,Normal Eyes,Golden Monocle,None,Rose Taupe,40.38306787,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1658,Different Bro,New Idea,Warm Coat,Sus Eyes,Vision Pro,None,Camouflage Green,40.37197618,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6483,Zombie Bro,Fez,Ken's Jacket,Normal Eyes,Thug Life Glass,None,Rose Taupe,40.35469915,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6486,Zombie Bro,Headphone,Normal Jacket,Normal Eyes,Dbz Glass,None,Middle Green,40.32509333,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6314,Robo Bro,Flat Top Hairstyle,Normal Jacket,Happy Eyes,Golden Monocle,None,Teal Blue,40.25368517,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3829,Bro,New Idea,Tank Top,Sus Eyes,Vision Pro,None,Dark Lavender,40.24629875,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5787,Mummy Bro,New Idea,Golden Jacket,Wtf Eyes,None,Gum,Teal Blue,40.15213675,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
693,Different Bro,Flat Top Hairstyle,Winter Soldier,Happy Eyes,Golden Monocle,None,Middle Green,40.12994027,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
581,Different Bro,Army Helmet,None,Normal Eyes,Dbz Glass,None,Rose Taupe,40.08920706,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4909,Bro,Kermit Hat,None,Normal Eyes,Vision Pro,None,Dark Lavender,40.06953406,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6199,Robo Bro,Naruto Headband,White Puffer Jacket,Normal Eyes,None,Ninja Mask,Middle Green,40.05078135,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5946,Robo Bro,None,None,Happy Eyes,Golden Monocle,None,Purple Navy,40.04805973,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5973,Robo Bro,Headphone,Woolen Shirt,No Sleep,Golden Glasses,None,Middle Green,39.96085006,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
345,Bro,Blue Cap,Roman Kind Robe,Wtf Eyes,Thug Life Glass,Cigarette,Camouflage Green,39.96004173,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
548,Bro,Bandana,Purple Bomber,Sleepy Eyes,3D Glass,Pipe,Dark Lavender,39.94580092,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4309,Bro,Chinese Hat,White Puffer Jacket,T800,Laser Glass,Orc Teeth,Rose Taupe,39.93896578,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6409,Robo Bro,Head Band,Suit,Wtf Eyes,Thug Life Glass,None,Middle Green,39.73011888,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2336,Bro,Naruto Headband,Normal Jacket,Happy Eyes,Golden Glasses,None,Purple Navy,39.71891678,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6471,Zombie Bro,Flat Top Hairstyle,None,Normal Eyes,Thug Life Glass,Throwup,Rose Taupe,39.57119698,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6366,Robo Bro,Blond Hair,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Teal Blue,39.46556753,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5261,Mummy Bro,Angel Ring,Normal Jacket,Wtf Eyes,None,None,Russian Green,39.42810935,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6241,Robo Bro,None,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Russian Green,39.36555799,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5450,Mummy Bro,Backwards Cap,Normal Jacket,Wtf Eyes,None,Ninja Mask,Middle Green,39.2280352,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3073,Bro,None,Pepe Shirt,Small Eyes,Dbz Glass,Throwup,Camouflage Green,39.21428659,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1265,Bro,Fez,Winter Soldier,Wtf Eyes,Flattened,Beard,Dark Lavender,39.10579087,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6606,Zombie Bro,Derby Hat,None,Normal Eyes,None,Throwup,Purple Navy,39.07441568,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4740,Different Bro,Brown Hat,Suit,Wtf Eyes,None,None,Purple Navy,39.02732827,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6086,Robo Bro,None,Normal Jacket,Normal Eyes,Golden Monocle,Mask,Middle Green,38.9801016,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4031,Bro,Flat Top Hairstyle,Yellow Running Jacket,Wtf Eyes,None,Cigarette,Purple Navy,38.91125474,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4991,Bro,Backwards Cap,Tank Top,Normal Eyes,Thug Life Glass,Ninja Mask,Rose Taupe,38.89613743,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
889,Different Bro,Old Bucket Hat,Jedi Robe,Small Eyes,White Glass,Pipe,Rose Taupe,38.88679095,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4187,Different Bro,None,Normal Jacket,Normal Eyes,Vision Pro,Big Mustache,Purple Navy,38.85771286,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6529,Zombie Bro,None,Red Shirt,Happy Eyes,Gojo Satoru,Cigarette,Rose Taupe,38.85724458,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6504,Zombie Bro,Kermit Hat,Normal Jacket,Normal Eyes,None,Gum,Purple Navy,38.82076362,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
684,Different Bro,Bandana,Suit,Wtf Eyes,None,None,Dark Lavender,38.77147181,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6511,Zombie Bro,Kermit Hat,Pepe Shirt,Normal Eyes,None,None,Middle Green,38.77112559,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5226,Mummy Bro,Mexican Hat,Golden Jacket,Wtf Eyes,None,Cigarette,Purple Navy,38.70831261,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
808,Bro,Blond Hair,Light Brown Fash Hoodie,T800,None,Pipe,Camouflage Green,38.64176375,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6490,Zombie Bro,Derby Hat,Normal Jacket,Normal Eyes,None,Throwup,Middle Green,38.62841535,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6647,Zombie Bro,Old School Helmet,Red Shirt,Normal Eyes,White Glass,Big Mustache,Purple Navy,38.54004047,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1466,Different Bro,Backwards Cap,Purple Bomber,Normal Eyes,None,Ninja Mask,Dark Lavender,38.50483388,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6570,Zombie Bro,Blue Cap,Gray Shirt,Normal Eyes,None,Throwup,Rose Taupe,38.49732282,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6636,Zombie Bro,Headphone,None,No Sleep,Thug Life Glass,Mask,Purple Navy,38.43318195,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6525,Zombie Bro,Headphone,None,Wtf Eyes,None,None,Purple Navy,38.3744845,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5882,Robo Bro,None,Normal Jacket,Wtf Eyes,Dbz Glass,Pipe,Russian Green,38.32731345,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5712,Mummy Bro,Angel Ring,Coat,Normal Eyes,None,None,Purple Navy,38.30711048,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6480,Zombie Bro,Blue Cap,Ken's Jacket,Happy Eyes,Nerd,Throwup,Purple Navy,38.29059339,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
881,Different Bro,Headphone,Warm Coat,Happy Eyes,Golden Glasses,None,Middle Green,38.25495804,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6578,Zombie Bro,Headphone,Dutch White Robe,Normal Eyes,None,None,Rose Taupe,38.19988618,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2175,Different Bro,Cowboy Hat,Tank Top,Normal Eyes,None,Old Wise Man Mustache,Camouflage Green,38.18673659,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6503,Zombie Bro,Derby Hat,Gray Shirt,T800,None,Beard,Purple Navy,38.18048145,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1772,Bro,Backwards Cap,Warm Coat,Normal Eyes,Golden Glasses,None,Camouflage Green,38.16933414,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1439,Different Bro,Sheriff Hat,None,Small Eyes,3D Glass,Pipe,Rose Taupe,38.16520123,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6477,Zombie Bro,Derby Hat,Normal Jacket,Small Eyes,Thug Life Glass,Cigarette,Middle Green,38.11532201,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
435,Bro,Top Hat,White Puffer Jacket,Wtf Eyes,None,Old Wise Man Mustache,Purple Navy,37.94191187,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5360,Mummy Bro,Slick Back Hair,Coat,T800,None,Pipe,Russian Green,37.89476969,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5353,Mummy Bro,Arabian Robe,Ken's Jacket,Normal Eyes,Dbz Glass,Pipe,Teal Blue,37.87311894,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6187,Robo Bro,Fez,None,Normal Eyes,Thug Life Glass,Gum,Dark Lavender,37.86809969,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6470,Zombie Bro,None,None,Wtf Eyes,None,Cigarette,Middle Green,37.84377296,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6632,Zombie Bro,Brown Hat,Jedi Robe,Normal Eyes,Dbz Glass,Big Mustache,Rose Taupe,37.84351054,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5403,Mummy Bro,None,Yellow Raincoat,Happy Eyes,None,Cigarette,Camouflage Green,37.83958266,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5529,Mummy Bro,Top Hat,Gray Shirt,No Sleep,None,Cigarette,Dark Lavender,37.82657412,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4856,Bro,Army Helmet,None,Wtf Eyes,None,None,Rose Taupe,37.73095259,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6534,Zombie Bro,Brown Hat,None,Normal Eyes,Flattened,Throwup,Middle Green,37.63406359,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6605,Zombie Bro,Headphone,Blue Puffer Jacket,Sleepy Eyes,Thug Life Glass,None,Middle Green,37.59949206,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6027,Robo Bro,Headphone,None,T800,White Glass,None,Rose Taupe,37.51795233,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
983,Different Bro,Afro,Black Shirt,Normal Eyes,Dbz Glass,Pipe,Rose Taupe,37.51591701,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6660,Zombie Bro,None,Pepe Shirt,Sleepy Eyes,None,Beard,Purple Navy,37.4513116,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
757,Bro,Kermit Hat,Winter Soldier,Normal Eyes,White Glass,Beard,Dark Lavender,37.43139746,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3824,Bro,Army Helmet,Thug Jacket,Normal Eyes,None,None,Dark Lavender,37.40782411,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6395,Robo Bro,Bandana,Suit,Happy Eyes,Nerd,Oni Mask,Dark Lavender,37.39994076,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6502,Zombie Bro,Headphone,Jedi Robe,Small Eyes,None,None,Purple Navy,37.39838626,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6177,Robo Bro,Flat Top Hairstyle,Suit,Sus Eyes,None,None,Middle Green,37.36997484,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3560,Different Bro,None,Roman Kind Robe,Normal Eyes,None,Old Wise Man Mustache,Rose Taupe,37.33333153,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2965,Different Bro,Army Helmet,None,Sus Eyes,Thug Life Glass,None,Rose Taupe,37.32496696,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
659,Bro,Army Helmet,Normal Jacket,Wtf Eyes,None,None,Purple Navy,37.28495225,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2358,Bro,Backwards Cap,White Puffer Jacket,Normal Eyes,None,Beard,Middle Green,37.22731401,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4465,Bro,Headphone,None,Normal Eyes,None,Orc Teeth,Camouflage Green,37.21949015,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5626,Mummy Bro,Arabian Robe,Roman Kind Robe,Normal Eyes,None,Cigarette,Dark Lavender,37.20580054,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6626,Zombie Bro,Headphone,Gray Shirt,Normal Eyes,None,None,Rose Taupe,37.1899802,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6628,Zombie Bro,None,Thug Jacket,Normal Eyes,Nerd,Cigarette,Middle Green,37.18676739,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6634,Zombie Bro,Arabian Robe,Normal Jacket,No Sleep,None,Cigarette,Purple Navy,37.17772009,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
586,Different Bro,Sheriff Hat,Woolen Shirt,Small Eyes,Golden Glasses,Cigarette,Camouflage Green,37.15585419,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6406,Robo Bro,Folded Brim,Suit,Sleepy Eyes,None,None,Purple Navy,37.15339245,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3391,Different Bro,Backwards Cap,White Puffer Jacket,Normal Eyes,Nerd,Big Mustache,Purple Navy,37.11633961,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4527,Different Bro,Purple Bandana,Suit,Sleepy Eyes,None,None,Rose Taupe,37.06544939,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5510,Mummy Bro,Safety Helmet,Gray Shirt,T800,None,None,Rose Taupe,37.03451287,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4343,Bro,None,Normal Soldier Outfit,Wtf Eyes,Gojo Satoru,Pipe,Dark Lavender,36.99266825,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6584,Zombie Bro,Headphone,Warm Coat,Normal Eyes,Eye Patch,None,Rose Taupe,36.94390386,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5437,Mummy Bro,None,Golden Jacket,Wtf Eyes,None,Cigarette,Middle Green,36.82967247,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6499,Zombie Bro,Headphone,White Striped Shirt,Small Eyes,None,None,Rose Taupe,36.81312289,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6543,Zombie Bro,Old Bucket Hat,Winter Soldier,Sus Eyes,None,Cigarette,Purple Navy,36.73211864,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2073,Bro,None,Suit,Small Eyes,None,None,Camouflage Green,36.65422595,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
426,Different Bro,Army Helmet,Gray Shirt,Sus Eyes,None,None,Dark Lavender,36.55997156,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5366,Mummy Bro,Purple Bandana,Thug Jacket,T800,Golden Monocle,None,Camouflage Green,36.48695923,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6615,Zombie Bro,None,White Striped Shirt,Normal Eyes,Eye Mask,Old Wise Man Mustache,Purple Navy,36.46623217,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1837,Bro,Army Helmet,Tank Top,Normal Eyes,None,Oni Mask,Dark Lavender,36.43267435,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6527,Zombie Bro,None,None,Normal Eyes,None,Cigarette,Rose Taupe,36.40792506,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5319,Mummy Bro,Bucket Hat,Light Brown Fash Hoodie,Wtf Eyes,None,Pipe,Rose Taupe,36.40256049,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6569,Zombie Bro,Arabian Robe,Tank Top,Sus Eyes,None,Old Wise Man Mustache,Rose Taupe,36.34868493,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
626,Bro,None,Warm Coat,Normal Eyes,Vision Pro,Gum,Rose Taupe,36.34587861,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
5650,Mummy Bro,New Idea,Normal Jacket,Wtf Eyes,None,Ninja Mask,Teal Blue,36.27475249,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6188,Robo Bro,None,Suit,Happy Eyes,Nerd,None,Russian Green,36.23800497,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
401,Bro,Army Helmet,White Puffer Jacket,Normal Eyes,None,None,Dark Lavender,36.2337635,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1721,Different Bro,Army Helmet,White Puffer Jacket,Normal Eyes,None,None,Purple Navy,36.1954088,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4834,Different Bro,Army Helmet,Coat,Normal Eyes,None,None,Rose Taupe,36.12559869,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4242,Bro,Army Helmet,Warm Coat,Normal Eyes,None,None,Rose Taupe,36.12039817,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
1973,Bro,Slick Back Hair,Thug Jacket,Wtf Eyes,None,Pipe,Dark Lavender,36.1113207,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
371,Different Bro,Army Helmet,None,Sleepy Eyes,Eye Patch,None,Middle Green,36.10563334,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
2633,Different Bro,Top Hat,Warm Coat,Normal Eyes,Eye Mask,Cigarette,Dark Lavender,36.09088277,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3242,Different Bro,Backwards Cap,Thug Jacket,Normal Eyes,None,Gas Mask,Camouflage Green,36.07490259,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
172,Different Bro,Army Helmet,White Striped Shirt,Happy Eyes,None,None,Middle Green,36.07077244,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6521,Zombie Bro,Blond Hair,Normal Jacket,Normal Eyes,None,Cigarette,Middle Green,36.06193426,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
617,Bro,Russian Hat,None,Wtf Eyes,Eye Mask,Pipe,Purple Navy,36.05884534,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4548,Different Bro,Army Helmet,Black Shirt,Normal Eyes,None,None,Purple Navy,36.05843019,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6604,Zombie Bro,None,Blue Puffer Jacket,Normal Eyes,Nerd,Cigarette,Middle Green,36.04965489,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6210,Robo Bro,Naruto Headband,Pepe Shirt,Happy Eyes,None,None,Camouflage Green,36.03178787,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
3041,Bro,Old School Helmet,Normal Soldier Outfit,Wtf Eyes,Laser Glass,Big Mustache,Middle Green,35.97102722,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6571,Zombie Bro,None,None,Sleepy Eyes,Nerd,Old Wise Man Mustache,Rose Taupe,35.94953593,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6549,Zombie Bro,None,Normal Jacket,Normal Eyes,Eye Mask,Cigarette,Purple Navy,35.90504195,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
6487,Zombie Bro,Purple Bandana,Red Shirt,Normal Eyes,Thug Life Glass,Ninja Mask,Purple Navy,35.88008073,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
505,Different Bro,Split Hair,None,Normal Eyes,3D Glass,Throwup,Middle Green,35.86973824,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
4128,Bro,Army Helmet,Tank Top,Happy Eyes,None,None,Camouflage Green,35.86177699,40,30,56,,5,4,1.5,2,4-5,1.5x - 2x,,,,
