ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
5386,Mummy Bro,None,Gray Shirt,Small Eyes,None,Cigarette,Purple Navy,28.6895518,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6451,Robo Bro,Afro,Black Shirt,T800,None,Orc Teeth,Teal Blue,28.6880252,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
466,Bro,None,None,Wtf Eyes,Flattened,Cigarette,Rose Taupe,28.62659904,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
207,Different Bro,None,Roman Kind Robe,Sus Eyes,White Glass,None,Camouflage Green,28.64213773,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
569,Bro,Backwards Cap,Tank Top,Wtf Eyes,Flattened,None,Rose Taupe,28.60000427,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5890,Robo Bro,Backwards Cap,None,Happy Eyes,None,None,Camouflage Green,28.61828954,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4463,Bro,Backwards Cap,Warm Coat,Sus Eyes,None,None,Middle Green,28.6099001,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5173,Mummy Bro,None,Gray Shirt,Happy Eyes,None,Cigarette,Camouflage Green,28.59901984,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6160,Robo Bro,Head Band,Yellow Running Jacket,Sleepy Eyes,White Glass,None,Russian Green,28.57787618,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2578,Bro,None,White Striped Shirt,Normal Eyes,None,Old Wise Man Mustache,Middle Green,28.36726907,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2297,Bro,Headphone,White Striped Shirt,Normal Eyes,Nerd,None,Camouflage Green,28.55812879,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1946,Bro,Slick Back Hair,None,Sleepy Eyes,Eye Patch,Old Wise Man Mustache,Middle Green,28.33888321,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6658,Zombie Bro,None,Pepe Shirt,Normal Eyes,None,Mask,Middle Green,28.54202674,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
425,Bro,Russian Hat,Grey Zipper Hoodie,Normal Eyes,3D Glass,Mustache,Middle Green,28.42609335,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6319,Robo Bro,Headphone,Tank Top,Happy Eyes,None,None,Russian Green,28.49811853,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6278,Robo Bro,Blond Hair,None,Small Eyes,None,Cigarette,Russian Green,28.49668715,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5616,Mummy Bro,None,None,Normal Eyes,None,Cigarette,Russian Green,28.47233339,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
406,Different Bro,Split Hair,Blue Puffer Jacket,Small Eyes,Nerd,Old Wise Man Mustache,Purple Navy,28.24828693,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
235,Bro,Backwards Cap,None,Normal Eyes,Nerd,None,Middle Green,28.43094965,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
498,Different Bro,None,None,Sus Eyes,Eye Mask,Cigarette,Dark Lavender,28.37722527,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
999,Different Bro,Bandana,Red Shirt,Normal Eyes,3D Glass,Mustache,Dark Lavender,28.285067,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5621,Mummy Bro,Slick Back Hair,Coat,Normal Eyes,None,Cigarette,Russian Green,28.37704661,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6650,Zombie Bro,Old Bucket Hat,Jedi Robe,T800,Flattened,None,Rose Taupe,28.3429344,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
312,Different Bro,Top Hat,Tank Top,Sleepy Eyes,None,Mustache,Dark Lavender,28.31908849,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3485,Different Bro,Sheriff Hat,Tank Top,Normal Eyes,Laser Glass,Mustache,Middle Green,28.29886678,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
948,Bro,None,Tank Top,Normal Eyes,Eye Patch,Cigarette,Dark Lavender,28.28939573,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6102,Robo Bro,Chinese Hat,Warm Coat,No Sleep,None,Beard,Dark Lavender,28.21747246,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5148,Mummy Bro,Army Helmet,Grey Zipper Hoodie,Wtf Eyes,None,None,Russian Green,28.20751089,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3659,Bro,None,White Striped Shirt,Sleepy Eyes,None,Old Wise Man Mustache,Middle Green,28.03617863,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
851,Bro,Flat Cap,White Striped Shirt,Normal Eyes,Flattened,Old Wise Man Mustache,Camouflage Green,28.02138343,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
398,Bro,Derby Hat,Purple Bomber,Wtf Eyes,None,Ninja Mask,Dark Lavender,28.16948069,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
789,Bro,Arabian Robe,Tank Top,Sleepy Eyes,Eye Patch,Old Wise Man Mustache,Purple Navy,27.98532219,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6000,Robo Bro,Top Hat,None,T800,None,None,Dark Lavender,28.15666359,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4184,Bro,None,Black Shirt,Happy Eyes,None,Cigarette,Camouflage Green,28.12970588,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6455,Robo Bro,Old School Helmet,Golden Jacket,T800,None,None,Russian Green,28.15704053,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6386,Robo Bro,Blond Hair,White Puffer Jacket,Small Eyes,Nerd,Cigarette,Camouflage Green,28.10146888,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1002,Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,Wtf Eyes,Golden Glasses,None,Middle Green,28.02212337,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6217,Robo Bro,Old Bucket Hat,Pepe Shirt,Normal Eyes,None,Gum,Teal Blue,27.96511695,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6665,Zombie Bro,Blond Hair,None,Sus Eyes,White Glass,None,Purple Navy,28.0233192,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4591,Bro,Red Beanie,Winter Soldier,Sleepy Eyes,Dbz Glass,Orc Teeth,Rose Taupe,28.04744024,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5544,Mummy Bro,Brown Hat,Normal Soldier Outfit,Wtf Eyes,None,Ninja Mask,Camouflage Green,27.99368227,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
537,Bro,Top Hat,Warm Coat,T800,None,None,Middle Green,28.00383711,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4897,Different Bro,Backwards Cap,Purple Bomber,Sleepy Eyes,None,Mask,Camouflage Green,28.00348624,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5919,Robo Bro,Derby Hat,None,Wtf Eyes,Golden Glasses,None,Purple Navy,27.94845274,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5872,Robo Bro,Derby Hat,None,Wtf Eyes,Golden Glasses,None,Russian Green,27.94845274,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6491,Zombie Bro,Brown Hat,None,T800,Flattened,None,Purple Navy,27.96495729,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5230,Mummy Bro,Mexican Hat,Normal Jacket,No Sleep,None,Ninja Mask,Dark Lavender,27.88818282,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6639,Zombie Bro,None,None,Normal Eyes,White Glass,None,Purple Navy,27.90352977,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2678,Bro,None,Winter Soldier,Normal Eyes,None,Cigarette,Purple Navy,27.89941227,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5140,Mummy Bro,Sheriff Hat,Golden Jacket,Happy Eyes,None,Gas Mask,Russian Green,27.85863105,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5264,Mummy Bro,Army Helmet,Normal Soldier Outfit,No Sleep,None,None,Russian Green,27.82047279,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5390,Mummy Bro,None,Thug Jacket,Wtf Eyes,None,Ninja Mask,Russian Green,27.80601568,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
70,Bro,Cowboy Hat,Tank Top,Wtf Eyes,Thug Life Glass,None,Camouflage Green,27.80256769,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6197,Robo Bro,Folded Brim,Dutch White Robe,Sus Eyes,Gojo Satoru,Orc Teeth,Camouflage Green,27.81965306,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
875,Different Bro,Backwards Cap,Winter Soldier,Normal Eyes,Nerd,None,Camouflage Green,27.83932437,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6231,Robo Bro,Flat Top Hairstyle,Golden Jacket,T800,None,None,Teal Blue,27.8301206,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4175,Different Bro,Top Hat,Gray Shirt,Normal Eyes,Dbz Glass,None,Camouflage Green,27.78047254,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6545,Zombie Bro,None,Jedi Robe,Sleepy Eyes,Dbz Glass,None,Middle Green,27.78585031,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5208,Mummy Bro,Army Helmet,Gray Shirt,No Sleep,None,None,Russian Green,27.71291433,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6544,Zombie Bro,None,Light Brown Fash Hoodie,Normal Eyes,White Glass,Mask,Purple Navy,27.75833122,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5017,Bro,None,Normal Jacket,Sus Eyes,Nerd,Cigarette,Dark Lavender,27.69258532,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
251,Bro,Red Beanie,Red Shirt,Wtf Eyes,None,Beard,Dark Lavender,27.64452479,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5305,Mummy Bro,Old Bucket Hat,Normal Soldier Outfit,No Sleep,None,Ninja Mask,Camouflage Green,27.64003127,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5379,Mummy Bro,Mexican Hat,Grey Zipper Hoodie,Small Eyes,None,Ninja Mask,Russian Green,27.66142939,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1571,Different Bro,Russian Hat,None,Sleepy Eyes,3D Glass,Mustache,Purple Navy,27.5484613,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
168,Bro,Head Band,Roman Kind Robe,Wtf Eyes,Thug Life Glass,None,Rose Taupe,27.56062353,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
318,Bro,Backwards Cap,None,Normal Eyes,Flattened,None,Camouflage Green,27.55417419,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5889,Robo Bro,New Idea,Purple Bomber,Wtf Eyes,None,None,Purple Navy,27.36249412,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3866,Different Bro,Head Band,Yellow Raincoat,Normal Eyes,Gojo Satoru,None,Purple Navy,27.54134056,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6530,Zombie Bro,None,Grey Zipper Hoodie,T800,Flattened,None,Middle Green,27.53166027,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6388,Robo Bro,None,Fur Coat,No Sleep,Golden Glasses,None,Camouflage Green,27.42301051,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
702,Bro,Chinese Hat,Jedi Robe,Sleepy Eyes,None,Beard,Camouflage Green,27.43002795,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3606,Bro,Cowboy Hat,Gray Shirt,Wtf Eyes,None,None,Dark Lavender,27.37584767,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2032,Bro,Bandana,Yellow Raincoat,Wtf Eyes,None,None,Dark Lavender,27.36740116,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6189,Robo Bro,New Idea,None,Wtf Eyes,Eye Patch,None,Russian Green,27.21329417,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3472,Different Bro,Russian Hat,Roman Kind Robe,Sus Eyes,Gojo Satoru,None,Camouflage Green,27.35323759,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6061,Robo Bro,Top Hat,Black Shirt,Normal Eyes,Dbz Glass,None,Middle Green,27.34728379,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5398,Mummy Bro,Old Bucket Hat,Gray Shirt,T800,None,Gum,Rose Taupe,27.23354347,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5689,Mummy Bro,Sheriff Hat,White Striped Shirt,Small Eyes,None,Cigarette,Teal Blue,27.3178884,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3460,Different Bro,Top Hat,Winter Soldier,Normal Eyes,White Glass,None,Rose Taupe,27.25632222,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5060,Bro,Chinese Hat,White Puffer Jacket,Normal Eyes,Laser Glass,None,Purple Navy,27.25935295,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3583,Different Bro,None,Black Shirt,Normal Eyes,Flattened,Old Wise Man Mustache,Dark Lavender,27.01133053,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5751,Mummy Bro,Flat Top Hairstyle,Black Shirt,Wtf Eyes,None,Ninja Mask,Middle Green,27.14660224,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
600,Different Bro,Cowboy Hat,None,Wtf Eyes,None,None,Camouflage Green,27.08614937,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
940,Different Bro,Flat Top Hairstyle,None,Wtf Eyes,Thug Life Glass,Orc Teeth,Camouflage Green,27.0861045,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6653,Zombie Bro,None,Normal Jacket,Sleepy Eyes,White Glass,None,Rose Taupe,27.12643899,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4133,Different Bro,Arabian Robe,Yellow Shirt,Wtf Eyes,Thug Life Glass,None,Purple Navy,27.07287926,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5721,Mummy Bro,Backwards Cap,Yellow Running Jacket,Small Eyes,None,None,Russian Green,27.12145031,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6624,Zombie Bro,Afro,None,Wtf Eyes,Thug Life Glass,Low Beard,Rose Taupe,27.05428715,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3526,Different Bro,Head Band,Dutch White Robe,No Sleep,None,Orc Teeth,Dark Lavender,27.05263365,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5551,Mummy Bro,Blond Hair,Gray Shirt,Wtf Eyes,None,Ninja Mask,Camouflage Green,27.04464941,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6018,Robo Bro,Head Band,Golden Jacket,Happy Eyes,Dbz Glass,None,Purple Navy,27.05423856,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2287,Different Bro,Cowboy Hat,None,Wtf Eyes,Eye Mask,None,Purple Navy,27.02926659,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5768,Mummy Bro,Head Band,White Striped Shirt,T800,None,Gas Mask,Purple Navy,27.05431776,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6344,Robo Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,No Sleep,None,Big Mustache,Rose Taupe,26.96836199,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2354,Different Bro,Cowboy Hat,Coat,Wtf Eyes,None,None,Middle Green,26.95499805,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6644,Zombie Bro,Afro,Fur Coat,Wtf Eyes,None,Low Beard,Rose Taupe,26.92097937,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6147,Robo Bro,Cowboy Hat,Black Shirt,Wtf Eyes,None,None,Russian Green,26.90430422,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3742,Different Bro,Folded Brim,Roman Kind Robe,Wtf Eyes,Eye Patch,None,Middle Green,26.88746899,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6259,Robo Bro,Brown Hat,Jedi Robe,Sus Eyes,Golden Glasses,None,Teal Blue,26.8478392,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
911,Bro,Kermit Hat,Grey Zipper Hoodie,Normal Eyes,Thug Life Glass,None,Purple Navy,26.87290784,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5103,Different Bro,Purple Bandana,Red Shirt,Normal Eyes,None,Ninja Mask,Camouflage Green,26.87014482,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1041,Different Bro,Kermit Hat,Normal Soldier Outfit,No Sleep,None,None,Camouflage Green,26.81528149,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
958,Different Bro,None,Winter Soldier,Normal Eyes,Flattened,Old Wise Man Mustache,Dark Lavender,26.65637976,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3536,Bro,Old Bucket Hat,None,T800,3D Glass,None,Purple Navy,26.74177262,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1769,Bro,Bucket Hat,Roman Kind Robe,Wtf Eyes,None,None,Purple Navy,26.78118524,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5774,Mummy Bro,Red Beanie,Ken's Jacket,Normal Eyes,None,Ninja Mask,Purple Navy,26.80968963,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
666,Different Bro,Old Bucket Hat,Yellow Raincoat,Wtf Eyes,None,Mask,Middle Green,26.75245834,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6328,Robo Bro,Blond Hair,Thug Jacket,No Sleep,Laser Glass,None,Rose Taupe,26.7503101,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4917,Bro,Russian Hat,Woolen Shirt,Normal Eyes,Golden Glasses,None,Middle Green,26.7929405,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2647,Different Bro,Old School Helmet,None,Wtf Eyes,Laser Glass,None,Purple Navy,26.73740545,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6531,Zombie Bro,Old School Helmet,Fur Coat,Wtf Eyes,Nerd,None,Purple Navy,26.70334071,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6044,Robo Bro,Red Beanie,Pepe Shirt,T800,None,None,Russian Green,26.75285018,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5284,Mummy Bro,Army Helmet,Grey Zipper Hoodie,Happy Eyes,None,None,Russian Green,26.698285,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3799,Different Bro,Split Hair,Black Shirt,Wtf Eyes,None,Ninja Mask,Camouflage Green,26.65735062,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3528,Different Bro,Bandana,Gray Shirt,Wtf Eyes,None,Beard,Camouflage Green,26.64238022,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2709,Bro,Old School Helmet,Grey Zipper Hoodie,Small Eyes,White Glass,Mustache,Camouflage Green,26.6931407,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5151,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Normal Eyes,None,Ninja Mask,Purple Navy,26.68168135,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6159,Robo Bro,Derby Hat,Winter Soldier,Wtf Eyes,None,Big Mustache,Russian Green,26.60105408,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1421,Bro,None,Normal Soldier Outfit,Normal Eyes,Gojo Satoru,Big Mustache,Camouflage Green,26.65038397,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6478,Zombie Bro,Old Bucket Hat,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,26.57211207,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
179,Bro,Derby Hat,None,Normal Eyes,Golden Glasses,None,Camouflage Green,26.58576404,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6494,Zombie Bro,Derby Hat,None,Wtf Eyes,Eye Patch,None,Purple Navy,26.5218126,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
253,Different Bro,Cowboy Hat,Red Shirt,Normal Eyes,None,None,Dark Lavender,26.57445977,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6272,Robo Bro,Bandana,Yellow Shirt,No Sleep,None,None,Teal Blue,26.49938369,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5220,Mummy Bro,None,Blue Puffer Jacket,No Sleep,None,Ninja Mask,Dark Lavender,26.43114993,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
494,Different Bro,Russian Hat,Yellow Raincoat,Sus Eyes,None,None,Camouflage Green,26.4316215,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
648,Different Bro,Red Beanie,Thug Jacket,Normal Eyes,None,Beard,Purple Navy,26.46144162,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1102,Bro,Kermit Hat,White Striped Shirt,No Sleep,None,None,Purple Navy,26.40334561,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3476,Bro,Flat Top Hairstyle,White Puffer Jacket,Wtf Eyes,Laser Glass,None,Purple Navy,26.38749902,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2641,Different Bro,Head Band,None,Wtf Eyes,Laser Glass,None,Middle Green,26.37032063,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5669,Mummy Bro,Purple Bandana,Normal Soldier Outfit,Normal Eyes,None,Ninja Mask,Camouflage Green,26.41417299,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6214,Robo Bro,Flat Cap,None,T800,None,Mustache,Teal Blue,26.41401627,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
941,Different Bro,Sheriff Hat,Normal Jacket,T800,Gojo Satoru,Gum,Purple Navy,26.29470623,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
173,Bro,Kermit Hat,Blue Puffer Jacket,Sus Eyes,Thug Life Glass,None,Middle Green,26.36010774,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6265,Robo Bro,None,Black Shirt,No Sleep,Golden Glasses,None,Dark Lavender,26.3411962,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6514,Zombie Bro,Arabian Robe,Fur Coat,No Sleep,None,Low Beard,Purple Navy,26.31102269,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1825,Bro,Brown Hat,None,Normal Eyes,Golden Glasses,None,Camouflage Green,26.3560645,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4592,Bro,Arabian Robe,Red Shirt,Wtf Eyes,Nerd,Beard,Camouflage Green,26.30380807,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2794,Different Bro,Flat Top Hairstyle,Thug Jacket,Normal Eyes,None,Big Mustache,Camouflage Green,26.34644297,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5565,Mummy Bro,New Idea,Jedi Robe,Wtf Eyes,Laser Glass,None,Middle Green,26.15052714,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6396,Robo Bro,Cowboy Hat,Ken's Jacket,Small Eyes,Eye Patch,None,Dark Lavender,26.33246193,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4932,Different Bro,Mexican Hat,Coat,Normal Eyes,None,Big Mustache,Camouflage Green,26.32958661,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6415,Robo Bro,New Idea,Tank Top,No Sleep,Nerd,None,Dark Lavender,26.12747364,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5035,Bro,None,None,Normal Eyes,Thug Life Glass,Ninja Mask,Middle Green,26.30587927,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6551,Zombie Bro,Purple Bandana,Purple Bomber,Wtf Eyes,None,None,Rose Taupe,26.24637246,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2376,Different Bro,Old School Helmet,Normal Soldier Outfit,Happy Eyes,Thug Life Glass,Orc Teeth,Rose Taupe,26.2627006,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2943,Bro,Kermit Hat,Red Shirt,Sus Eyes,None,None,Purple Navy,26.24057768,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
231,Bro,Mexican Hat,Yellow Running Jacket,Normal Eyes,Eye Patch,None,Purple Navy,26.26055653,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5655,Mummy Bro,Naruto Headband,Thug Jacket,T800,None,None,Teal Blue,26.25617925,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6361,Robo Bro,Cowboy Hat,Light Brown Fash Hoodie,Small Eyes,None,None,Teal Blue,26.25527839,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
902,Bro,Cowboy Hat,Grey Zipper Hoodie,Normal Eyes,None,None,Camouflage Green,26.24812224,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6496,Zombie Bro,Derby Hat,Dutch White Robe,Normal Eyes,None,None,Rose Taupe,26.2230419,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
738,Bro,Old School Helmet,Warm Coat,Normal Eyes,Golden Glasses,None,Purple Navy,26.21841974,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6108,Robo Bro,Cowboy Hat,Jedi Robe,Normal Eyes,None,None,Russian Green,26.21193014,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6468,Zombie Bro,Flat Top Hairstyle,Purple Bomber,Wtf Eyes,None,None,Middle Green,26.15145484,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6448,Robo Bro,Bucket Hat,Yellow Shirt,Sleepy Eyes,Thug Life Glass,None,Teal Blue,26.20147746,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
82,Different Bro,Mexican Hat,None,Normal Eyes,None,Beard,Purple Navy,26.19948054,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
798,Different Bro,Cowboy Hat,Jedi Robe,Normal Eyes,None,None,Dark Lavender,26.19545548,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3590,Different Bro,Bucket Hat,None,Small Eyes,Golden Glasses,None,Camouflage Green,26.19092556,30,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
